Distance,CQI
8834.2,6.0
8834.2,5.0
8834.2,7.0
8834.2,7.0
8834.2,7.0
8834.2,7.0
8834.2,5.0
8834.2,5.0
8834.2,5.0
8834.2,6.0
8834.2,6.0
8737.78,6.0
8737.78,7.0
8737.78,7.0
8737.78,6.0
8737.78,6.0
8737.78,6.0
8737.78,6.0
8737.78,6.0
8737.78,7.0
8737.78,7.0
8737.78,3.0
8737.78,7.0
8737.78,5.0
8737.78,4.0
8737.78,4.0
8737.78,4.0
8737.78,4.0
8737.78,4.0
8737.78,4.0
8737.78,6.0
8737.78,6.0
8737.78,6.0
8737.78,5.0
8737.78,5.0
8737.78,4.0
8737.78,4.0
8737.78,4.0
8737.78,4.0
8737.78,4.0
8737.78,5.0
8737.78,4.0
8737.78,4.0
8737.78,5.0
8737.78,5.0
8737.78,5.0
8737.78,5.0
8737.78,4.0
8737.78,4.0
8737.78,6.0
8737.78,7.0
8737.78,2.0
687.13,2.0
687.13,6.0
687.13,4.0
687.13,5.0
687.13,3.0
687.13,3.0
687.13,5.0
687.13,3.0
687.13,2.0
687.13,2.0
687.13,2.0
687.13,2.0
687.13,2.0
687.13,2.0
687.13,2.0
687.13,4.0
8737.78,2.0
8737.78,4.0
8737.78,8.0
8737.78,5.0
8737.78,6.0
8737.78,6.0
8737.78,4.0
8643.95,3.0
8643.95,3.0
8643.95,3.0
8643.95,4.0
8643.95,4.0
8643.95,4.0
8643.95,4.0
8643.95,2.0
586.63,4.0
586.63,4.0
586.63,9.0
586.63,5.0
586.63,5.0
586.63,5.0
586.63,5.0
586.63,6.0
586.63,6.0
586.63,6.0
586.63,8.0
586.63,6.0
586.63,6.0
586.63,6.0
586.63,6.0
586.63,6.0
586.63,7.0
586.63,7.0
586.63,7.0
586.63,7.0
586.63,8.0
586.63,8.0
586.63,4.0
586.63,4.0
586.63,4.0
586.63,7.0
586.63,7.0
586.63,7.0
586.63,7.0
586.63,6.0
586.63,6.0
586.63,7.0
586.63,7.0
586.63,6.0
586.63,7.0
586.63,7.0
586.63,6.0
586.63,10.0
586.63,6.0
586.63,6.0
586.63,6.0
586.63,7.0
586.63,6.0
586.63,6.0
586.63,5.0
586.63,5.0
586.63,5.0
586.63,5.0
586.63,5.0
586.63,5.0
586.63,5.0
586.63,5.0
8643.95,4.0
8550.83,4.0
8550.83,4.0
8550.83,4.0
8550.83,4.0
8550.83,5.0
8550.83,4.0
8550.83,4.0
8550.83,4.0
8550.83,4.0
8550.83,4.0
8550.83,6.0
8550.83,4.0
8550.83,4.0
8550.83,4.0
8550.83,4.0
8550.83,5.0
8550.83,5.0
8550.83,6.0
8550.83,6.0
8550.83,7.0
8550.83,5.0
8550.83,4.0
8550.83,8.0
8550.83,5.0
8550.83,4.0
8550.83,3.0
8550.83,4.0
8550.83,3.0
8550.83,4.0
8550.83,4.0
52.41,2.0
52.41,5.0
52.41,5.0
52.41,4.0
52.41,5.0
52.41,6.0
52.41,6.0
52.41,4.0
52.41,5.0
52.41,4.0
52.41,4.0
52.41,4.0
52.41,4.0
52.41,3.0
52.41,4.0
52.41,2.0
486.77,6.0
486.77,6.0
486.77,6.0
486.77,5.0
486.77,7.0
486.77,6.0
486.77,6.0
486.77,6.0
486.77,6.0
486.77,4.0
486.77,6.0
486.77,7.0
486.77,9.0
486.77,7.0
486.77,7.0
486.77,7.0
389.3,7.0
389.3,6.0
389.3,7.0
389.3,7.0
389.3,7.0
389.3,9.0
389.3,7.0
389.3,8.0
389.3,8.0
389.3,9.0
389.3,8.0
389.3,8.0
389.3,7.0
389.3,6.0
389.3,9.0
389.3,7.0
389.3,6.0
389.3,7.0
389.3,7.0
389.3,8.0
389.3,6.0
389.3,7.0
389.3,8.0
389.3,7.0
389.3,7.0
389.3,7.0
389.3,2.0
389.3,2.0
389.3,2.0
389.3,2.0
389.3,2.0
389.3,2.0
389.3,2.0
389.3,8.0
389.3,6.0
389.3,9.0
389.3,12.0
389.3,10.0
389.3,8.0
389.3,11.0
389.3,7.0
389.3,7.0
389.3,8.0
389.3,9.0
389.3,9.0
389.3,7.0
389.3,7.0
389.3,8.0
389.3,8.0
389.3,6.0
389.3,7.0
389.3,8.0
389.3,8.0
389.3,7.0
389.3,7.0
389.3,5.0
389.3,9.0
389.3,10.0
389.3,7.0
389.3,7.0
389.3,7.0
389.3,7.0
389.3,5.0
299.86,5.0
299.86,7.0
299.86,6.0
299.86,6.0
299.86,8.0
299.86,8.0
299.86,5.0
299.86,4.0
299.86,4.0
299.86,8.0
299.86,9.0
299.86,5.0
299.86,5.0
299.86,8.0
299.86,5.0
299.86,5.0
299.86,8.0
299.86,8.0
299.86,2.0
299.86,2.0
299.86,2.0
299.86,2.0
299.86,2.0
299.86,6.0
299.86,7.0
299.86,7.0
299.86,14.0
299.86,11.0
299.86,13.0
299.86,9.0
299.86,10.0
299.86,10.0
299.86,7.0
299.86,5.0
299.86,6.0
299.86,9.0
299.86,9.0
299.86,5.0
299.86,5.0
299.86,6.0
299.86,6.0
299.86,7.0
299.86,7.0
299.86,9.0
299.86,9.0
299.86,6.0
299.86,10.0
299.86,9.0
299.86,14.0
299.86,10.0
299.86,12.0
299.86,10.0
299.86,9.0
299.86,7.0
299.86,7.0
299.86,7.0
299.86,6.0
299.86,7.0
299.86,7.0
299.86,5.0
299.86,5.0
299.86,4.0
215.03,6.0
215.03,6.0
215.03,6.0
215.03,4.0
215.03,7.0
215.03,7.0
215.03,8.0
215.03,6.0
215.03,6.0
215.03,6.0
299.86,2.0
299.86,10.0
299.86,6.0
299.86,6.0
299.86,6.0
299.86,6.0
299.86,9.0
299.86,5.0
299.86,6.0
299.86,6.0
299.86,2.0
299.86,2.0
299.86,2.0
299.86,2.0
299.86,2.0
299.86,8.0
299.86,8.0
299.86,11.0
206.54,11.0
206.54,11.0
206.54,5.0
206.54,7.0
206.54,8.0
206.54,7.0
206.54,11.0
206.54,8.0
206.54,7.0
206.54,6.0
206.54,6.0
206.54,7.0
206.54,10.0
206.54,6.0
206.54,6.0
206.54,9.0
206.54,9.0
206.54,8.0
206.54,12.0
206.54,11.0
206.54,11.0
206.54,6.0
206.54,7.0
206.54,8.0
206.54,9.0
206.54,9.0
206.54,9.0
206.54,8.0
206.54,8.0
206.54,8.0
206.54,8.0
206.54,9.0
206.54,7.0
206.54,7.0
206.54,9.0
206.54,11.0
206.54,11.0
206.54,10.0
206.54,9.0
206.54,10.0
206.54,6.0
206.54,6.0
206.54,7.0
206.54,7.0
206.54,7.0
206.54,6.0
206.54,7.0
206.54,10.0
206.54,11.0
206.54,11.0
206.54,9.0
206.54,12.0
206.54,12.0
206.54,12.0
206.54,10.0
206.54,9.0
206.54,10.0
206.54,10.0
206.54,10.0
206.54,9.0
206.54,15.0
206.54,14.0
206.54,14.0
206.54,11.0
206.54,8.0
206.54,8.0
206.54,7.0
206.54,7.0
206.54,7.0
206.54,6.0
206.54,6.0
206.54,6.0
141.2,6.0
141.2,6.0
141.2,6.0
141.2,9.0
141.2,9.0
141.2,7.0
141.2,7.0
141.2,7.0
141.2,7.0
141.2,6.0
141.2,7.0
141.2,7.0
141.2,8.0
141.2,8.0
141.2,8.0
141.2,8.0
141.2,8.0
141.2,8.0
141.2,8.0
141.2,9.0
141.2,10.0
141.2,8.0
141.2,8.0
141.2,8.0
141.2,8.0
141.2,7.0
141.2,6.0
141.2,7.0
141.2,6.0
141.2,6.0
141.2,7.0
141.2,8.0
141.2,8.0
141.2,10.0
141.2,6.0
141.2,6.0
141.2,6.0
141.2,6.0
141.2,6.0
141.2,6.0
141.2,6.0
141.2,6.0
141.2,6.0
141.2,6.0
141.2,6.0
141.2,9.0
141.2,9.0
141.2,9.0
141.2,7.0
141.2,7.0
141.2,7.0
141.2,7.0
141.2,7.0
141.2,7.0
141.2,7.0
141.2,9.0
141.2,9.0
141.2,9.0
141.2,11.0
141.2,11.0
141.2,9.0
141.2,9.0
141.2,10.0
141.2,13.0
141.2,13.0
141.2,15.0
141.2,11.0
141.2,11.0
141.2,7.0
141.2,9.0
141.2,9.0
141.2,9.0
141.2,9.0
141.2,7.0
141.2,6.0
141.2,6.0
141.2,10.0
141.2,12.0
141.2,11.0
141.2,11.0
141.2,11.0
141.2,9.0
141.2,8.0
141.2,6.0
107.42,6.0
107.42,6.0
107.42,6.0
107.42,8.0
107.42,8.0
107.42,8.0
107.42,9.0
107.42,6.0
107.42,6.0
107.42,7.0
107.42,9.0
107.42,9.0
107.42,6.0
107.42,6.0
107.42,6.0
107.42,6.0
107.42,6.0
107.42,6.0
107.42,7.0
107.42,6.0
107.42,6.0
107.42,12.0
107.42,12.0
107.42,9.0
107.42,9.0
107.42,9.0
107.42,12.0
107.42,12.0
107.42,10.0
107.42,8.0
107.42,8.0
107.42,9.0
107.42,9.0
107.42,8.0
107.42,7.0
107.42,8.0
107.42,8.0
107.42,7.0
107.42,9.0
107.42,8.0
107.42,10.0
107.42,10.0
107.42,8.0
107.42,7.0
107.42,9.0
107.42,9.0
107.42,9.0
107.42,9.0
107.42,9.0
107.42,11.0
107.42,15.0
107.42,13.0
107.42,12.0
107.42,9.0
107.42,12.0
107.42,12.0
107.42,12.0
107.42,9.0
107.42,9.0
107.42,9.0
107.42,11.0
107.42,9.0
107.42,13.0
107.42,12.0
107.42,11.0
107.42,10.0
107.42,10.0
107.42,9.0
107.42,9.0
107.42,7.0
107.42,8.0
107.42,7.0
107.42,7.0
149.1,7.0
149.1,7.0
149.1,9.0
149.1,8.0
149.1,8.0
149.1,8.0
149.1,7.0
149.1,7.0
149.1,6.0
149.1,7.0
149.1,9.0
149.1,9.0
149.1,9.0
149.1,8.0
149.1,8.0
149.1,7.0
149.1,9.0
149.1,9.0
149.1,9.0
149.1,9.0
149.1,8.0
149.1,8.0
149.1,8.0
149.1,5.0
149.1,8.0
149.1,5.0
149.1,5.0
149.1,7.0
149.1,7.0
149.1,8.0
149.1,7.0
149.1,7.0
149.1,7.0
149.1,7.0
149.1,7.0
149.1,7.0
149.1,7.0
149.1,7.0
149.1,7.0
149.1,7.0
149.1,7.0
149.1,5.0
149.1,9.0
149.1,8.0
149.1,7.0
149.1,7.0
149.1,7.0
149.1,7.0
149.1,8.0
149.1,8.0
149.1,9.0
149.1,7.0
149.1,7.0
149.1,8.0
149.1,10.0
149.1,8.0
149.1,8.0
149.1,8.0
149.1,8.0
149.1,10.0
149.1,9.0
149.1,7.0
149.1,7.0
149.1,9.0
149.1,9.0
149.1,8.0
149.1,9.0
149.1,8.0
149.1,8.0
149.1,8.0
149.1,8.0
149.1,8.0
149.1,7.0
149.1,10.0
149.1,7.0
149.1,8.0
149.1,8.0
241.04,8.0
241.04,8.0
241.04,8.0
241.04,7.0
241.04,6.0
241.04,6.0
241.04,6.0
241.04,6.0
241.04,6.0
241.04,7.0
241.04,7.0
241.04,9.0
241.04,8.0
241.04,8.0
241.04,10.0
241.04,9.0
241.04,10.0
241.04,10.0
241.04,12.0
241.04,15.0
241.04,9.0
241.04,10.0
241.04,9.0
241.04,8.0
241.04,8.0
241.04,7.0
241.04,7.0
241.04,7.0
241.04,8.0
241.04,6.0
241.04,6.0
241.04,9.0
241.04,9.0
241.04,9.0
241.04,9.0
241.04,9.0
241.04,5.0
241.04,6.0
241.04,6.0
241.04,8.0
241.04,5.0
241.04,5.0
241.04,5.0
241.04,5.0
241.04,5.0
241.04,5.0
241.04,5.0
241.04,5.0
241.04,5.0
241.04,5.0
241.04,6.0
241.04,6.0
241.04,6.0
241.04,6.0
241.04,7.0
241.04,6.0
241.04,7.0
241.04,7.0
241.04,7.0
241.04,6.0
241.04,6.0
241.04,6.0
241.04,5.0
241.04,6.0
241.04,6.0
985.61,2.0
985.61,6.0
985.61,6.0
985.61,6.0
985.61,6.0
985.61,6.0
985.61,6.0
985.61,2.0
241.04,2.0
241.04,6.0
241.04,7.0
241.04,7.0
241.04,7.0
241.04,7.0
241.04,7.0
241.04,5.0
241.04,5.0
241.04,7.0
241.04,7.0
335.21,7.0
335.21,7.0
335.21,7.0
335.21,7.0
335.21,7.0
335.21,7.0
335.21,7.0
335.21,7.0
335.21,7.0
335.21,8.0
335.21,8.0
335.21,8.0
335.21,9.0
335.21,9.0
335.21,9.0
335.21,9.0
335.21,8.0
335.21,11.0
335.21,11.0
335.21,7.0
335.21,9.0
335.21,9.0
335.21,10.0
335.21,7.0
335.21,6.0
335.21,7.0
335.21,9.0
335.21,9.0
711.62,7.0
711.62,7.0
731.02,7.0
731.02,6.0
731.02,8.0
731.02,6.0
731.02,7.0
731.02,7.0
731.02,7.0
731.02,7.0
731.02,7.0
731.02,7.0
731.02,7.0
731.02,8.0
731.02,8.0
731.02,8.0
731.02,9.0
731.02,6.0
731.02,8.0
731.02,5.0
731.02,5.0
731.02,7.0
731.02,7.0
731.02,9.0
731.02,9.0
731.02,8.0
731.02,8.0
731.02,8.0
731.02,6.0
731.02,6.0
731.02,7.0
731.02,7.0
731.02,7.0
731.02,6.0
731.02,7.0
731.02,7.0
731.02,6.0
731.02,5.0
731.02,8.0
731.02,8.0
731.02,8.0
731.02,8.0
731.02,8.0
731.02,8.0
731.02,8.0
731.02,7.0
731.02,8.0
731.02,8.0
731.02,6.0
731.02,6.0
731.02,8.0
731.02,8.0
731.02,9.0
731.02,6.0
731.02,6.0
731.02,8.0
731.02,8.0
731.02,8.0
731.02,8.0
731.02,6.0
731.02,7.0
731.02,8.0
731.02,7.0
731.02,6.0
731.02,6.0
731.02,7.0
731.02,7.0
731.02,7.0
731.02,6.0
731.02,6.0
731.02,6.0
731.02,6.0
731.02,5.0
731.02,5.0
731.02,5.0
731.02,5.0
731.02,5.0
731.02,5.0
731.02,4.0
731.02,7.0
731.02,5.0
731.02,5.0
731.02,5.0
731.02,4.0
731.02,4.0
731.02,4.0
731.02,4.0
731.02,4.0
731.02,5.0
731.02,3.0
731.02,4.0
731.02,4.0
731.02,4.0
731.02,4.0
731.02,4.0
564.11,2.0
564.11,4.0
564.11,5.0
564.11,5.0
564.11,5.0
564.11,5.0
564.11,5.0
564.11,7.0
564.11,6.0
564.11,8.0
564.11,10.0
564.11,7.0
564.11,5.0
564.11,5.0
731.02,2.0
731.02,6.0
731.02,6.0
731.02,6.0
731.02,7.0
731.02,7.0
731.02,6.0
731.02,5.0
731.02,5.0
731.02,5.0
731.02,5.0
731.02,5.0
731.02,5.0
731.02,4.0
731.02,4.0
731.02,2.0
564.11,6.0
564.11,6.0
564.11,6.0
564.11,5.0
564.11,8.0
564.11,9.0
564.11,9.0
564.11,9.0
564.11,6.0
564.11,7.0
564.11,7.0
564.11,7.0
564.11,9.0
564.11,10.0
564.11,10.0
564.11,11.0
564.11,11.0
564.11,11.0
564.11,11.0
564.11,11.0
564.11,11.0
564.11,11.0
480.21,11.0
480.21,11.0
480.21,11.0
480.21,13.0
480.21,7.0
480.21,7.0
480.21,7.0
480.21,7.0
480.21,8.0
480.21,6.0
480.21,7.0
480.21,7.0
480.21,6.0
480.21,9.0
480.21,9.0
480.21,9.0
480.21,9.0
480.21,12.0
480.21,9.0
480.21,9.0
480.21,9.0
480.21,9.0
480.21,9.0
480.21,9.0
480.21,9.0
480.21,9.0
480.21,8.0
480.21,5.0
480.21,5.0
480.21,5.0
480.21,5.0
480.21,7.0
480.21,7.0
480.21,7.0
480.21,5.0
480.21,5.0
480.21,5.0
480.21,5.0
480.21,5.0
480.21,5.0
480.21,5.0
480.21,5.0
480.21,4.0
124.49,4.0
124.49,4.0
124.49,4.0
124.49,5.0
124.49,5.0
124.49,5.0
124.49,5.0
124.49,3.0
830.4199999999998,4.0
830.4199999999998,5.0
830.4199999999998,5.0
830.4199999999998,5.0
480.21,2.0
480.21,2.0
480.21,2.0
480.21,2.0
480.21,5.0
480.21,5.0
480.21,6.0
480.21,6.0
480.21,6.0
480.21,6.0
480.21,6.0
480.21,6.0
480.21,6.0
480.21,5.0
480.21,2.0
480.21,2.0
830.4199999999998,8.0
830.4199999999998,5.0
830.4199999999998,4.0
830.4199999999998,6.0
830.4199999999998,5.0
830.4199999999998,6.0
830.4199999999998,6.0
830.4199999999998,6.0
830.4199999999998,4.0
830.4199999999998,4.0
830.4199999999998,7.0
830.4199999999998,8.0
830.4199999999998,8.0
830.4199999999998,8.0
830.4199999999998,6.0
830.4199999999998,8.0
830.4199999999998,8.0
830.4199999999998,8.0
830.4199999999998,8.0
830.4199999999998,8.0
830.4199999999998,8.0
830.4199999999998,8.0
830.4199999999998,8.0
830.4199999999998,5.0
830.4199999999998,5.0
830.4199999999998,2.0
1329.73,4.0
1329.73,4.0
1329.73,4.0
1329.73,6.0
1329.73,4.0
1329.73,4.0
1329.73,4.0
1329.73,4.0
1425.11,4.0
1425.11,4.0
1425.11,6.0
117.47,6.0
117.47,6.0
117.47,4.0
117.47,2.0
1425.11,11.0
1425.11,8.0
1425.11,8.0
1425.11,8.0
1425.11,5.0
1425.11,5.0
1425.11,5.0
1425.11,5.0
1425.11,6.0
1425.11,6.0
1425.11,5.0
1425.11,5.0
1425.11,4.0
1425.11,4.0
117.47,5.0
117.47,5.0
117.47,5.0
117.47,5.0
117.47,5.0
117.47,5.0
117.47,6.0
117.47,6.0
117.47,6.0
117.47,6.0
117.47,6.0
117.47,6.0
117.47,6.0
117.47,5.0
117.47,5.0
117.47,5.0
117.47,6.0
117.47,6.0
117.47,11.0
117.47,11.0
117.47,6.0
117.47,6.0
117.47,6.0
117.47,6.0
117.47,4.0
117.47,4.0
117.47,5.0
117.47,4.0
117.47,6.0
117.47,3.0
117.47,6.0
117.47,6.0
117.47,6.0
117.47,6.0
117.47,4.0
117.47,4.0
117.47,6.0
117.47,6.0
117.47,6.0
117.47,6.0
117.47,6.0
117.47,6.0
117.47,8.0
117.47,7.0
117.47,7.0
117.47,9.0
126.05,9.0
126.05,9.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,6.0
126.05,9.0
126.05,9.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,8.0
126.05,7.0
126.05,8.0
126.05,8.0
126.05,10.0
126.05,9.0
126.05,9.0
126.05,10.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,7.0
126.05,8.0
126.05,8.0
126.05,7.0
126.05,7.0
126.05,8.0
126.05,8.0
126.05,8.0
126.05,7.0
126.05,7.0
126.05,12.0
126.05,12.0
126.05,12.0
126.05,12.0
126.05,7.0
126.05,8.0
126.05,8.0
126.05,8.0
126.05,8.0
126.05,10.0
126.05,10.0
126.05,10.0
126.05,10.0
126.05,10.0
126.05,10.0
126.05,6.0
126.05,5.0
126.05,8.0
126.05,8.0
126.05,8.0
126.05,8.0
126.05,9.0
126.05,10.0
126.05,9.0
126.05,9.0
126.05,8.0
126.05,7.0
126.05,8.0
126.05,8.0
126.05,8.0
126.05,8.0
126.05,8.0
126.05,7.0
126.05,5.0
126.05,10.0
126.05,10.0
126.05,9.0
126.05,7.0
126.05,8.0
126.05,10.0
126.05,9.0
126.05,7.0
126.05,5.0
126.05,5.0
126.05,4.0
126.05,6.0
126.05,8.0
126.05,8.0
126.05,10.0
126.05,5.0
126.05,5.0
126.05,5.0
126.05,5.0
126.05,2.0
126.05,5.0
126.05,7.0
126.05,5.0
126.05,5.0
126.05,5.0
215.0,5.0
215.0,5.0
215.0,5.0
215.0,5.0
215.0,7.0
215.0,5.0
215.0,2.0
404.78,6.0
404.78,6.0
404.78,6.0
404.78,9.0
404.78,9.0
404.78,9.0
215.0,6.0
215.0,6.0
215.0,5.0
215.0,6.0
215.0,6.0
215.0,6.0
215.0,6.0
215.0,5.0
1618.04,5.0
1618.04,7.0
1618.04,5.0
1618.04,9.0
1618.04,9.0
1618.04,9.0
1618.04,6.0
1618.04,12.0
1618.04,9.0
1618.04,8.0
1618.04,8.0
1618.04,8.0
1618.04,9.0
1618.04,10.0
1618.04,7.0
1618.04,7.0
1618.04,8.0
1618.04,8.0
1618.04,8.0
1618.04,8.0
1618.04,6.0
1618.04,6.0
1618.04,8.0
1618.04,5.0
1618.04,5.0
1618.04,7.0
1618.04,7.0
1618.04,7.0
404.78,7.0
404.78,7.0
404.78,9.0
404.78,9.0
404.78,9.0
404.78,8.0
404.78,8.0
404.78,8.0
404.78,8.0
404.78,8.0
404.78,7.0
404.78,7.0
404.78,7.0
404.78,7.0
404.78,7.0
404.78,7.0
404.78,7.0
404.78,6.0
404.78,6.0
404.78,6.0
404.78,11.0
404.78,11.0
404.78,8.0
404.78,8.0
404.78,9.0
404.78,9.0
404.78,7.0
404.78,12.0
404.78,9.0
404.78,10.0
404.78,10.0
404.78,9.0
404.78,6.0
404.78,6.0
404.78,10.0
411.27,7.0
411.27,7.0
411.27,9.0
411.27,9.0
411.27,9.0
411.27,9.0
411.27,9.0
411.27,9.0
411.27,8.0
411.27,2.0
1717.17,5.0
1717.17,6.0
1717.17,8.0
1717.17,8.0
1717.17,7.0
1717.17,5.0
411.27,2.0
411.27,5.0
411.27,7.0
411.27,5.0
411.27,5.0
411.27,5.0
411.27,5.0
411.27,5.0
312.08,6.0
312.08,6.0
312.08,8.0
312.08,8.0
312.08,8.0
312.08,8.0
312.08,8.0
312.08,8.0
312.08,8.0
312.08,8.0
312.08,6.0
312.08,6.0
312.08,6.0
312.08,6.0
312.08,8.0
312.08,6.0
312.08,6.0
312.08,6.0
312.08,6.0
312.08,4.0
312.08,5.0
312.08,5.0
312.08,5.0
312.08,5.0
312.08,5.0
312.08,2.0
411.27,2.0
411.27,2.0
411.27,2.0
411.27,2.0
411.27,2.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,6.0
411.27,6.0
411.27,6.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,8.0
411.27,6.0
411.27,6.0
411.27,6.0
411.27,6.0
411.27,6.0
411.27,6.0
387.38,6.0
387.38,6.0
387.38,7.0
387.38,7.0
387.38,7.0
387.38,6.0
387.38,6.0
387.38,6.0
387.38,6.0
387.38,8.0
387.38,8.0
387.38,6.0
387.38,6.0
387.38,6.0
387.38,6.0
387.38,6.0
387.38,7.0
387.38,7.0
387.38,7.0
387.38,7.0
387.38,8.0
387.38,6.0
387.38,6.0
387.38,6.0
387.38,6.0
387.38,8.0
387.38,8.0
387.38,9.0
387.38,9.0
387.38,7.0
387.38,7.0
387.38,9.0
387.38,9.0
387.38,9.0
387.38,9.0
387.38,9.0
387.38,9.0
387.38,9.0
387.38,8.0
387.38,8.0
387.38,8.0
387.38,8.0
387.38,8.0
387.38,8.0
387.38,7.0
387.38,7.0
387.38,7.0
387.38,7.0
387.38,6.0
387.38,5.0
861.0499999999998,6.0
861.0499999999998,6.0
861.0499999999998,4.0
861.0499999999998,4.0
861.0499999999998,4.0
861.0499999999998,4.0
861.0499999999998,4.0
861.0499999999998,4.0
861.0499999999998,4.0
861.0499999999998,4.0
861.0499999999998,4.0
861.0499999999998,4.0
861.0499999999998,4.0
861.0499999999998,4.0
861.0499999999998,2.0
861.0499999999998,6.0
1797.35,6.0
1797.35,6.0
1797.35,2.0
1797.35,2.0
387.38,6.0
387.38,6.0
387.38,6.0
387.38,6.0
387.38,6.0
387.38,6.0
387.38,5.0
387.38,5.0
387.38,5.0
387.38,5.0
1797.35,5.0
1797.35,5.0
1797.35,5.0
1797.35,5.0
861.0499999999998,5.0
861.0499999999998,5.0
11878.31,5.0
11878.31,5.0
861.0499999999998,5.0
861.0499999999998,5.0
861.0499999999998,5.0
861.0499999999998,5.0
861.0499999999998,5.0
861.0499999999998,5.0
861.0499999999998,5.0
861.0499999999998,5.0
861.0499999999998,5.0
861.0499999999998,5.0
902.7,7.0
902.7,9.0
920.16,9.0
1921.11,9.0
1921.11,9.0
1921.11,7.0
1921.11,7.0
1921.11,7.0
1921.11,7.0
1921.11,7.0
1921.11,7.0
1921.11,7.0
1921.11,6.0
1921.11,6.0
1921.11,8.0
1921.11,7.0
1921.11,7.0
1921.11,7.0
1921.11,7.0
1921.11,7.0
1921.11,6.0
758.09,2.0
758.09,5.0
758.09,7.0
758.09,8.0
758.09,6.0
758.09,6.0
758.09,6.0
758.09,6.0
758.09,5.0
758.09,6.0
758.09,6.0
758.09,6.0
758.09,5.0
758.09,5.0
758.09,5.0
758.09,6.0
758.09,7.0
758.09,7.0
758.09,7.0
758.09,2.0
11913.39,2.0
11913.39,2.0
11913.39,8.0
11913.39,11.0
11913.39,9.0
11913.39,10.0
11913.39,6.0
11913.39,6.0
11913.39,8.0
11913.39,9.0
11913.39,5.0
11913.39,5.0
11913.39,6.0
11913.39,6.0
11913.39,7.0
11913.39,7.0
11913.39,9.0
11913.39,9.0
11913.39,8.0
11913.39,8.0
11913.39,11.0
11913.39,9.0
11913.39,10.0
11913.39,10.0
11913.39,8.0
11913.39,7.0
11913.39,7.0
11913.39,5.0
11913.39,8.0
11913.39,8.0
11913.39,8.0
11913.39,8.0
11913.39,6.0
11913.39,2.0
11888.07,6.0
11888.07,7.0
11888.07,6.0
11888.07,4.0
11888.07,7.0
11888.07,5.0
11888.07,6.0
11888.07,6.0
11888.07,7.0
11888.07,7.0
1921.11,7.0
1921.11,5.0
1921.11,6.0
1921.11,6.0
1921.11,6.0
1921.11,7.0
1921.11,6.0
1921.11,6.0
1921.11,4.0
1921.11,4.0
1921.11,6.0
1921.11,6.0
11888.07,6.0
11888.07,6.0
11910.68,5.0
11910.68,6.0
11910.68,6.0
11910.68,6.0
11910.68,7.0
11910.68,6.0
11910.68,6.0
11910.68,6.0
11910.68,6.0
11910.68,7.0
11910.68,7.0
11910.68,6.0
11910.68,6.0
11910.68,6.0
11910.68,8.0
11910.68,9.0
11910.68,9.0
11910.68,6.0
11910.68,6.0
11910.68,6.0
11910.68,6.0
11910.68,6.0
11910.68,4.0
11910.68,6.0
11910.68,6.0
11910.68,6.0
11910.68,6.0
11910.68,5.0
11910.68,5.0
11910.68,7.0
11910.68,7.0
11910.68,7.0
11910.68,6.0
11969.01,2.0
11969.01,2.0
11969.01,8.0
11969.01,8.0
11969.01,8.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,8.0
11969.01,8.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,12.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,10.0
11969.01,11.0
11969.01,11.0
11969.01,7.0
11969.01,11.0
11969.01,11.0
11969.01,9.0
11969.01,12.0
11969.01,11.0
11969.01,11.0
11969.01,11.0
11969.01,9.0
11969.01,9.0
11969.01,9.0
11969.01,11.0
11969.01,9.0
11969.01,10.0
11969.01,11.0
11969.01,12.0
11969.01,11.0
11969.01,10.0
11969.01,9.0
11969.01,9.0
11969.01,11.0
11969.01,11.0
11969.01,11.0
11969.01,11.0
11969.01,11.0
11969.01,10.0
11969.01,10.0
11969.01,11.0
11969.01,10.0
12061.29,10.0
12061.29,11.0
12061.29,11.0
12061.29,11.0
12061.29,11.0
12061.29,11.0
12061.29,11.0
12061.29,11.0
12061.29,11.0
12061.29,11.0
12061.29,11.0
12061.29,10.0
12061.29,10.0
12061.29,12.0
12061.29,12.0
12061.29,12.0
12061.29,12.0
